ID,Text,Comment
Buildings.BottomConstraint,Kann nicht auf der untersten Ebene der Karte gebaut werden.,An alert for when someone tries to build at the lowest layer of the map.
Buildings.ContinuousTerrainConstraint,Benötigt durchgehendes Gelände bis zur untersten Ebene der Karte.,Warning when trying to place an object (that requires it) on a terrain with gaps
Buildings.DeletePrompt,Möchtest du das ausgewählte Gebäude wirklich abreißen? Das kann nicht rückgängig gemacht werden.,
Buildings.EntranceBlocked,Versperrter Eingang,"A notification for when a building entrance is blocked, keep it short"
Buildings.GroundOnly,<YellowHighlight>Nur ebenerdig:</YellowHighlight> Muss auf dem Boden gebaut werden.,
Buildings.InfiniteDepth,Unbegrenzt.,Used as an infinite depth description in Buildings.UndergroundDepth key. Please keep the dot if it's used in other similar keys e.g. Buildings.TopConstraint
Buildings.InvalidTerrainLevel,Kann nicht auf der untersten Ebene der Karte gebaut werden.,An alert for when someone tries to build at the lowest layer of the map.
Buildings.MissingGroundBelow,Fehlender Boden.,Warning shown to player when trying to place a building without ground underneath.
Buildings.PipeObstructed,Rohr blockiert.,Warning that will be shown to player when Water Pump Pipe has zero lenght.
Buildings.PreviewFlooded,Gebäude geflutet.,Warning that will be shown to player when they try to build a building i a flooded area.
Buildings.Solid,<YellowHighlight>Stabil:</YellowHighlight> Andere Gebäude können auf dieses Gebäude gebaut werden.,Solid or Stackable — something that tells the player that you can build on top of it
Buildings.TopConstraint,Kann nicht in dieser Höhe gebaut werden.,An alert for when someone tries to build forbidden buildings at the max terrain level of the map.
Buildings.UndergroundDepth,<YellowHighlight>Untergrundtiefe:</YellowHighlight> {0}, Denotes a building that is built underground. The number tells how many blocks underground it occupies.
Buildings.UnsuitableBuildingAbove,{0} kann nicht auf {1} platziert werden,"Shown when the player tries to place a building on top of another (invalid) building, {0} and {1} stand for buildings DisplayName."
Buildings.UnsuitableBuildingBelow,Dieses Gebäude muss auf folgendem Gebäude gebaut werden: {0},{0} stands for another buildings DisplayName. This is a warning shown to the user during building placing.
Buildings.WaterAccess,<YellowHighlight>Wasserabhängig:</YellowHighlight> Benötigt Zugang zu Wasser.,
Buildings.Wonder,<YellowHighlight>Wunder:</YellowHighlight> Der Gipfel der Biberkonstruktion.,Wonder is a keyword. Shown after selecting a wonder type building.
Camera.StateSaved,Kamerastatus gespeichert,"Notification on top of the window when camera state(location, rotation) is saved by player."
CancelPlantingTool.Description,"Benutze diese Funktion, um die Markierung von Pflanzbereichen zu entfernen.",Description of a tool that removes fields.
CancelPlantingTool.Title,Pflanzbereich zurücksetzen,Tool that removes fields so the beavers won't plant there.
Carrying.Carry,Trägt: {0} ({1} von {2} kg),{0} stands for Good.DisplayName {1} stands for carried good weight {2} stands for beaver lifting capacity. Tells player what the beaver is carrying and how much it weighs in comparison to the beaver's strength
Carrying.Nothing,Nichts,When beaver is carrying nothing.
Condition.DisplayName,Zustand,"Bot equivalent of wellbeing (how good they are taken care of, how good their mechanical condition is)"
Console.CloseButton,Schließen,Label of the button that closes the console
Console.Collapse,▲ Minimieren,Label of the button that collapses the console vertically. Please keep the arrow.
Console.Expand,▼ Maximieren,Label of the button that expands the console vertically. Please keep the arrow.
Console.OpenFolderButton,Protokoll-Ordner öffnen,Label of the button that opens the folder with logs
ConstructionSites.DisplayName,Baustelle,
ConstructionSites.Info.WaitingForMaterials,(Wartet auf Materialien),Awaiting new materials to build
ConstructionSites.Priority,Baupriorität,
ConstructionSites.PriorityTitle,Baupriorität:,Setting a priority for construction work on a construction site
ConstructionSites.Progress,Fortschritt: {0}%,{0} stands for percentage of construction progress
Core.BrowseFolder,Ordner durchsuchen ►,Opens file browser to either save folder or map folder. Please keep the arrow.
Core.Cancel,Abbrechen,A button please keep short
Core.EmptyList,Hier gibt es noch nichts.,A text shown in a list that does not contain any elements.
Core.GameTip,"Tipp: Wenn ein Gebäude als <YellowHighlight>stabil</YellowHighlight> gekennzeichnet ist, z. B. eine Hütte oder ein Lagerhaus, kannst du andere Strukturen auf seinem Dach errichten.",Tip that shows up while the game is loading. Solid is a keyword.
Core.GoodNameAndAmount,{0} ({1}),"Used for example in building material costs, {0} stands for good name, {1} stands for amount"
Core.GoodNameAndAmountPerHour,{0} ({1} pro Stunde),"Used for example in building good usage, {0} stands for good name, {1} stands for amount"
Core.Load,Laden,A button please keep short
Core.Loading,WIRD GELADEN,Used in loading screen during loading
Core.NavigationBack,Zurück,Used in forms to navigate to the previous step.
Core.NavigationNext,Weiter,Used in forms to navigate to the next step.
Core.No,Nein,A button please keep short
Core.OK,OK,A button please keep short
Core.Overwrite,Überschreiben,A button shown in prompts with confirmation that a file will be overwritten
Core.Save,Speichern,A button please keep short
Core.SaveAs,Speichern als …,A button please keep short
Core.Start,Starten,A button please keep short
Core.Status,Status:,Indication in interface about status of some property. For example 'Status: Enabled'
Core.Yes,Ja,
CrashScreen.CommentPlaceholder,(Optional) Kommentar für unser Team,Shown in a crash screen text field where players can optionally enter a comment that will help track down the bug
CrashScreen.EmailPlaceholder,"(Optional) E-Mail-Adresse für den Fall, dass wir Kontakt zu dir aufnehmen möchten",Shown in a crash screen text field where players can optionally enter their email
CrashScreen.HowToFindReport,"Hier kannst du sehen, welche Daten in den Bericht aufgenommen werden:",
CrashScreen.HowToFindReportShort,Den Fehlerbericht findest du hier:,
CrashScreen.Introduction,"Das war unerwartet. Das ist natürlich unsere Schuld, aber du kannst uns helfen, das Problem zu beheben, indem du uns einen Absturzbericht sendest.",
CrashScreen.ManualInstructions,Alternativ kannst du den Bericht auch manuell senden:,
CrashScreen.ModdedInstructions,Hier findest du Anweisungen zum Entfernen von Mods:,
CrashScreen.ModdedIntroduction,"Du scheinst eine mit Mods erweiterte Version des Spiels zu nutzen, was wahrscheinlich zum Absturz geführt hat.",
CrashScreen.PrivacyPolicyAccept,Ich akzeptiere die,Next to a checkbox and followed by CrashScreen.PrivacyPolicyLink
CrashScreen.PrivacyPolicyLink,Datenschutzbestimmungen,Preceded by a checkbox and CrashScreen.PrivacyPolicyToggle
CrashScreen.SendFail,"Absenden fehlgeschlagen. Hier klicken, um es erneut zu versuchen.",
CrashScreen.SendReport,Sende einen Fehlerbericht an das Timberborn-Team.,
CrashScreen.SendSuccess,"Wir haben deinen Bericht erhalten, danke!",
CrashScreen.Sending,Wird gesendet …,
CrashScreen.Title,Oh nein … ein Fehler :'(,
Decals.Browse,Durchsuchen,Label of a button that opens a file explorer with a folder with custom patterns. Please keep short.
Decals.Flip,Muster spiegeln,Label on a button to flip (mirror) the pattern in the decal panel building
Decals.Refresh,Aktualisieren,Label of a button that refreshes/reloads custom patterns from disk. Please keep short.
Decals.UserPatterns,Benutzerdefinierte Muster,Header of the panel that allows managing custom user patterns (loading custom images). Please keep short.
DeletionBlocker.ObjectAtop,Hierauf befindet sich eine Konstruktion.,Shown when the player tries to delete a structure that has another structure on top.
DeletionBlocker.Prefix,Kann nicht gelöscht werden.,Tooltip prefix for the delete button when the object cannot be deleted.
DeletionBlocker.Stockpile.NotEmpty,Es befinden sich noch Güter darin.,Warning shown to player when trying to delete a stockpile that still has some goods inside.
DeletionBlocker.TerrainPhysics,Gebäude trägt das Gelände.,Building can't be deleted when it has the terrain on top of it and it last valid support for the terrain
DeletionTool.Description.Buildings,"Verwende dieses Werkzeug, um Gebäude abzureißen. Ein Teil der Baumaterialien und alle gelagerten Güter werden zu verwertbarem Bauschutt.","Rubble should be the same as RecoveredGoodStack.DisplayName, ""Stored goods"" could be translated similar to Building.SmallWarehouse.Description"
DeletionTool.Description.Objects,"Verwende dieses Werkzeug, um Objekte zu löschen.",
DeletionTool.Description.RecoveredGoodStack,"Verwende dieses Werkzeug, um Bauschutt zu löschen. Güter, die sich im Bauschutt befinden, gehen verloren.",Rubble should be the same as RecoveredGoodStack.DisplayName
DeletionTool.Prompt.Buildings,Möchtest du die ausgewählten Gebäude wirklich abreißen? Das kann nicht rückgängig gemacht werden.,
DeletionTool.Prompt.Objects,Möchten du die ausgewählten Objekte wirklich zerstören? Das kann nicht rückgängig gemacht werden.,
DeletionTool.Title.Buildings,Gebäude abreißen,
DeletionTool.Title.Objects,Objekte löschen,
DeletionTool.Title.RecoveredGoodStack,Bauschutt löschen,Rubble should be the same as RecoveredGoodStack.DisplayName
Demolish.Blocked,Abriss durch darüber befindliche Objekte blockiert.,Text of status message when trying to demolish an object (i.e. natural overhang) that has objects or buildings built on top of it preventing demolition.
Demolish.Cancel,Abriss abbrechen,
Demolish.Mark,Abreißen,Demolishing is removing with the use of builders. Must be different than 'Delete' which has a slightly different meaning in the game.
Demolish.PriorityTitle,Abrisspriorität:,Setting a priority for demolition work on demolition target
DemolishSelectionTool.Description,"Benutze diese Funktion, um Ressourcen zu markieren, die du abreißen möchtest. Alle Ressourcen gehen dabei verloren.",
DemolishSelectionTool.Title,Ressourcen für den Abriss markieren,
DemolishUnselectionTool.Description,"Benutze diese Funktion, um die Markierung von Ressourcen für den Abriss zu entfernen.",
DemolishUnselectionTool.Title,Markierung von Ressourcen für den Abriss entfernen,
Demolishable.Science.Grants,Gewährt,"Text shown in entity panel when a building grants science points, like e.g. 'Grants 1000 points'. Please keep short."
Distribution.BalanceInfo,Verbundene Bezirke verteilen ihre Waren abhängig von den Füllständen der Lager und den jeweiligen Export-Grenzwerten untereinander.,
Distribution.ExportAll,Alle Güter ohne Einschränkungen exportieren,A setting for the distribution panel that makes it so all goods are exported.
Distribution.ExportNone,Keine Güter exportieren,A setting for the distribution panel that makes it so no goods are exported.
Distribution.ExportThreshold,Grenzwert für Export: {0},{0} stands for export threshold (minimum) value as percent. Tooltip for export threshold slider.
Distribution.ImportAuto,"Importieren, falls erforderlich",A setting for the distribution panel that makes it so local storage will be filled based on fill rate of all storages in the network.
Distribution.ImportAuto.Description,"Importiert das Gut nur, wenn es einen passenden Lagerplatz gibt, oder Bedarf durch einen Arbeitsplatz besteht.",
Distribution.ImportAutoAll,"Alles importieren, falls erforderlich",A setting for the distribution panel that makes it so all goods are imported if there's a storage that needs them.
Distribution.ImportDisabled,Nicht importieren,A setting for the distribution panel that disables import of the chosen good.
Distribution.ImportDisabled.Description,Der Import der Ressource in den Bezirk wird vollständig deaktiviert.,
Distribution.ImportDisabledAll,Nichts importieren,A setting for the distribution panel that makes it so no goods are imported.
Distribution.ImportForced,Immer importieren,"A setting for the distribution panel that makes it so all goods are imported alwyas, even if there's no storage for it."
Distribution.ImportForced.Description,"Importiert das Gut immer zum Bezirksknotenpunkt, auch wenn die Lager voll sind und kein Bedarf durch einen Arbeitsplatz besteht.",
Distribution.ImportForcedAll,Alles immer importieren,"District Crossing should be the same as in Building.DistrictCrossing.DisplayName. A setting for the distribution panel that makes it so all goods are imported. Additionally, it takes into account internal storage of the District Crossing building."
Distribution.ImportGoodTooltip.Disabled,Import durch Verteilungseinstellungen unterbunden.,"The text shown on a good's tooltip when its import option is set to ""Do not import"""
Distribution.ImportGoodTooltip.Forced,Import durch Verteilungseinstellungen erzwungen.,"The text shown on a good's tooltip when its import option is set to ""Import always"""
Distribution.ImportGoodTooltip.Importable,Import bei freien Lagerplätzen oder Bedarf durch einen Arbeitsplatz.,"The text shown on a good's tooltip when it is importable. ""Storage and workplace demand"" should be the same as in Distribution.ImportAuto.Description"
