ID,Text,Comment
DeletionBlocker.Prefix,Impossibile eliminare.,Tooltip prefix for the delete button when the object cannot be deleted.
DeletionBlocker.Stockpile.NotEmpty,All'interno sono rimaste alcune merci.,Warning shown to player when trying to delete a stockpile that still has some goods inside.
DeletionBlocker.TerrainPhysics,L'edificio supporta il terreno.,Building can't be deleted when it has the terrain on top of it and it last valid support for the terrain
DeletionTool.Description.Buildings,Utilizza questo strumento per demolire gli edifici. Una porzione dei materiali di costruzione e le merci immagazzinate si trasformeranno in detriti recuperabili.,"Rubble should be the same as RecoveredGoodStack.DisplayName, ""Stored goods"" could be translated similar to Building.SmallWarehouse.Description"
DeletionTool.Description.Objects,Utilizza questo strumento per eliminare gli oggetti.,
DeletionTool.Description.RecoveredGoodStack,Utilizza questo strumento per eliminare i detriti. Le merci rimaste tra i detriti andranno perse.,Rubble should be the same as RecoveredGoodStack.DisplayName
DeletionTool.Prompt.Buildings,Vuoi davvero demolire gli edifici selezionati? Non potrai tornare indietro.,
DeletionTool.Prompt.Objects,Vuoi davvero eliminare gli oggetti selezionati? Non potrai tornare indietro.,
DeletionTool.Title.Buildings,Demolisci edifici,
DeletionTool.Title.Objects,Elimina oggetti,
DeletionTool.Title.RecoveredGoodStack,Elimina detriti,Rubble should be the same as RecoveredGoodStack.DisplayName
Demolish.Blocked,La demolizione è bloccata dagli oggetti sopra.,Text of status message when trying to demolish an object (i.e. natural overhang) that has objects or buildings built on top of it preventing demolition.
Demolish.Cancel,Annulla demolizione,
Demolish.Mark,Demolisci,Demolishing is removing with the use of builders. Must be different than 'Delete' which has a slightly different meaning in the game.
Demolish.PriorityTitle,Priorità di demolizione:,Setting a priority for demolition work on demolition target
DemolishSelectionTool.Description,Utilizzalo per contrassegnare le risorse che vuoi demolire. Tutte le risorse saranno perse.,
DemolishSelectionTool.Title,Contrassegna le risorse da demolire,
DemolishUnselectionTool.Description,Utilizzalo per deselezionare le risorse contrassegnate per la demolizione.,
DemolishUnselectionTool.Title,Deseleziona le risorse da demolire,
Demolishable.Science.Grants,Conferisce,"Text shown in entity panel when a building grants science points, like e.g. 'Grants 1000 points'. Please keep short."
Distribution.BalanceInfo,I distretti collegati distribuiranno le merci uniformemente tra di loro in base al tasso di riempimento dello stoccaggio e alle soglie di esportazione stabilite.,
Distribution.ExportAll,Esporta tutte le merci senza restrizioni,A setting for the distribution panel that makes it so all goods are exported.
Distribution.ExportNone,Non esportare nessuna merce,A setting for the distribution panel that makes it so no goods are exported.
Distribution.ExportThreshold,Soglia esportazione: {0},{0} stands for export threshold (minimum) value as percent. Tooltip for export threshold slider.
Distribution.ImportAuto,Importa se necessario,A setting for the distribution panel that makes it so local storage will be filled based on fill rate of all storages in the network.
Distribution.ImportAuto.Description,Importa la merce solo se è disponibile uno stoccaggio corrispondente o c'è un esigenza in un posto di lavoro.,
Distribution.ImportAutoAll,Importa tutto se necessario,A setting for the distribution panel that makes it so all goods are imported if there's a storage that needs them.
Distribution.ImportDisabled,Non importare,A setting for the distribution panel that disables import of the chosen good.
Distribution.ImportDisabled.Description,Disattiva completamente l’importazione della merce nel distretto.,
Distribution.ImportDisabledAll,Non importare nulla,A setting for the distribution panel that makes it so no goods are imported.
Distribution.ImportForced,Importa sempre,"A setting for the distribution panel that makes it so all goods are imported alwyas, even if there's no storage for it."
Distribution.ImportForced.Description,Importa sempre la merce all’interscambio distrettuale anche in assenza di stoccaggio corrispondente o di un'esigenza da un posto di lavoro.,
Distribution.ImportForcedAll,Importa sempre tutto,"District Crossing should be the same as in Building.DistrictCrossing.DisplayName. A setting for the distribution panel that makes it so all goods are imported. Additionally, it takes into account internal storage of the District Crossing building."
Distribution.ImportGoodTooltip.Disabled,Importazione disabilitata dalle impostazioni di smistamento.,"The text shown on a good's tooltip when its import option is set to ""Do not import"""
Distribution.ImportGoodTooltip.Forced,Importazione forzata dalle impostazioni di smistamento.,"The text shown on a good's tooltip when its import option is set to ""Import always"""
Distribution.ImportGoodTooltip.Importable,Importazione abilitata dall'esigenza da posti di lavoro e di stoccaggio.,"The text shown on a good's tooltip when it is importable. ""Storage and workplace demand"" should be the same as in Distribution.ImportAuto.Description"
Distribution.ImportGoodTooltip.NonImportable,Importazione bloccata dalla mancanza di esigenza da posti di lavoro e di stoccaggio in questo distretto.,"The text shown on a good's tooltip when it is not importable. ""Storage and workplace demand"" should be the same as in Distribution.ImportAuto.Description"
Distribution.ImportedGoods,Merci importate,The header of the panel that shows importable and non-importable goods
Distribution.ManageDistribution,Gestione smistamento,Label for button that opens distribution panel. Distribution should be the same as in BatchControl.Distribution
Distribution.Reset,Ripristina tutto ai valori predefiniti,A button that resets distribution settings to default.
Districts.DefaultDistrictName,Distretto {0},"{0} is a number. By default districts are named District 1, District 2 etc."
Districts.Districts,Distretti,
Districts.GlobalView,Panoramica,
Duplication.DuplicateSettingsToolDescription,Seleziona un bersaglio su cui incollare la configurazione,Description of a tool which copies configuration from one building to another
Dwelling.Dwellers,Residenti,Header for the box of the inhabitants/tenants of this house
Dwelling.Inhabitants,Abitanti: {0},{0} stands for a number. How many beavers live in this house.
Dwelling.Newborn,È nato {0}!,{0} stands for beaver name. Notification that shows when a new beaver is born.
Dwelling.NoBeaverCanReach,Nessun castoro può raggiungere questa abitazione.,Information that this building is unreachable for any beavers.
Dwelling.NoUnemployedCanReach,Nessun castoro disoccupato può raggiungere questa abitazione.,Information that this building is unreachable for any unemployed beavers.
Dwellings.FreeBeds,Letti liberi,Label before number of unoccupied beds
Dwellings.OccupiedBeds,Letti occupati,Label before number of occupied beds
EffectProbability.High,Alta probabilità di: {0},"Text indicating a high chance of an effect occurring, {0} stands for an effect name (same as Need.Injury.DisplayName). For example: 'High chance of: Injury'"
EffectProbability.Low,Bassa probabilità di: {0},"Text indicating a low chance of an effect occurring, {0} stands for an effect name (same as Need.Injury.DisplayName). For example: 'Low chance of: Injury'"
EffectProbability.Medium,Media probabilità di: {0},"Text indicating a medium chance of an effect occurring, {0} stands for an effect name (same as Need.Injury.DisplayName). For example: 'Medium chance of: Injury'"
Emptying.Empty,Svuota magazzino,A command for beavers to empty this storage.
Enterable.DistanceToDistrict,Distanza dal centro del distretto: {0},{0} stands for distance to District Center. District Center must be the same as Building.DistrictCenter.DisplayName
Enterable.DistanceToDistrictLarge,Valuta la possibilità di ottimizzare le strade o di suddividere il distretto in distretti più piccoli.,
EntityPanel.ChangeName,Inserisci un nuovo nome:,Shown when renaming a beaver or a district
EntityPanel.Hide,Nascondi descrizione,Tooltip for a button which hides description
EntityPanel.Show,Mostra descrizione,Tooltip for a button which shows description
Experimental.Header,<RedHighlight>Informazioni modalità sperimentale</RedHighlight>,Welcome text that is shown to players of the experimental versions of the game
Experimental.WelcomeText,"Questa versione di Timberborn dà accesso a funzionalità prototipiche e non ancora ultimate che, in quanto tali, potrebbero includere bug critici. Ma sappiamo che il rischio non ti spaventa!

I salvataggi sperimentali vengono archiviati separatamente da quelli principali, in quanto gli aggiornamenti rischiano di comprometterne la compatibilità.

Nella modalità sperimentale, <RedHighlight>molti testi non sono tradotti e vengono mostrati in inglese</RedHighlight>, a prescindere dalla lingua selezionata. Questo perché, così facendo, abbiamo la possibilità di apportare modifiche in maniera rapida senza dover attendere le tempistiche necessarie per la traduzione.

Ti invitiamo a unirti al nostro server Discord ufficiale e partecipare alla discussione sui nuovi contenuti.",Welcome text that is shown to players of the experimental versions of the game.
Explosions.BlownInExplosionMessage,{0} è vittima dell'esplosione.,{0} stands for character name. Notification that shows when a character (Beaver/Bot) is killed/destroyed by an explosion (another bot or dynamite)
Faction.Folktails.Description,"Cordiali e disponibili, ma anche gran lavoratori, i Codalesta sono esperti nella coltivazione. Nutrono rispetto per la natura che li ripaga con un’abbondanza di frutti.
Il loro motto: <i>“Agio, cibo e solido legno.”</i>",Description of a beaver faction
Faction.Folktails.DisplayName,Codalesta,Name of a faction
Faction.Folktails.GameOver.Flavor,"Quando non riesci a utilizzare i doni della natura, questa se li riprende.",Flavor text of the game over panel
Faction.Folktails.GameOver.Message,I tuoi Codalesta sono andati incontro al triste destino dei loro predecessori umani. Fine.,Text of the game over panel
Faction.Folktails.WonderCompletionFlavor,"Dopo aver accumulato nozioni e risorse, i tuoi castori hanno condiviso i frutti del loro duro lavoro con il pianeta in difficoltà. C'è ancora molto da fare, ma la Terra tornerà fiorente come un tempo.",Flavor text shown when the player has mastered a map with the Folktails faction. Mastery means building and activating a Wonder.
Faction.Folktails.WonderCompletionMessage,Congratulazioni! Hai raggiunto la piena padronanza delle tecniche naturali dei Codalesta e hai attinto alle risorse di questa mappa per costruire la meraviglia della fazione.,A message that is shown when the player has mastered a map with the Folktails faction. Mastery means building and activating a Wonder.
Faction.IronTeeth.Description,"Dopo aver rifiutato i metodi tradizionali di lavorazione del legno, hanno perfezionato le tecnologie di trasformazione del ferro per costruire macchinari avanzati.
Progrediscono con l’ingegno, l’efficienza e la poca considerazione per l’ambiente.
Il loro motto: <i>“Si lavora sodo e si lavora sodo.”</i>",Description of a beaver faction
Faction.IronTeeth.DisplayName,Denti di Ferro,Name of a faction
Faction.IronTeeth.GameOver.Flavor,A volte basta un minuscolo ingranaggio difettoso perché si rompa l'intera macchina.,Flavor text of the game over panel
